image_path,label_path,class_name,class_id,x_center,y_center,width,height
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_366.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_366.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_367.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_367.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_368.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_368.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_369.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_369.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_370.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_370.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_371.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_371.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_372.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_372.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_373.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_373.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_374.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_374.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_375.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_375.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_376.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_376.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_377.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_377.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_378.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_378.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_379.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_379.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_380.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_380.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_381.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_381.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_382.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_382.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_383.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_383.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_384.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_384.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_385.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_385.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_386.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_386.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_387.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_387.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_388.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_388.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_389.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_389.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_390.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_390.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_391.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_391.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_392.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_392.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_393.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_393.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_394.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_394.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_395.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_395.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_396.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_396.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_397.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_397.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_398.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_398.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_399.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_399.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_400.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_400.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_401.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_401.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_402.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_402.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_403.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_403.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_404.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_404.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_405.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_405.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_406.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_406.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_407.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_407.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_408.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_408.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_409.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_409.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_410.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_410.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_411.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_411.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_412.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_412.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_413.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_413.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_414.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_414.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_415.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_415.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_416.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_416.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_417.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_417.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_418.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_418.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_419.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_419.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_420.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_420.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_421.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_421.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_422.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_422.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_423.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_423.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_424.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_424.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_425.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_425.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_426.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_426.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_427.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_427.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_428.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_428.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_429.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_429.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_430.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_430.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_431.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_431.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_432.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_432.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_433.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_433.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_434.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_434.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_435.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_435.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_436.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_436.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_437.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_437.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_438.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_438.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_439.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_439.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_440.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_440.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_441.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_441.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_442.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_442.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_443.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_443.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_444.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_444.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_445.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_445.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_446.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_446.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_447.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_447.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_448.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_448.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_449.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_449.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_450.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_450.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_451.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_451.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_452.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_452.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_453.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_453.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_454.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_454.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_455.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_455.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_456.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_456.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_457.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_457.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_458.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_458.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_459.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_459.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_460.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_460.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_461.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_461.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_462.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_462.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_463.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_463.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_464.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_464.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_465.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_465.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_466.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_466.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_467.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_467.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_468.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_468.txt,fixed_wing,4,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\fixed_wing\aug_469.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\fixed_wing\aug_469.txt,fixed_wing,4,0.5,0.5,0.95,0.95
